order_date,order_id,order_line,customer_id,product_id,quantity,model,category_1,category_2,frame_material,price,bikeshop_name,location,city,state,total_price,order_id1
2012-10-12T00:00:00Z,612,2,13,7,1,Supersix Evo Ultegra 3,Road , Elite Road , Carbon,3200,Oklahoma City Race Equipment,"Oklahoma City, OK",Oklahoma City, OK,3200,612
2012-10-12T00:00:00Z,613,1,6,97,1,Catalyst 4,Mountain , Sport , Aluminum,415,Louisville Race Equipment,"Louisville, KY",Louisville, KY,415,613
2012-10-12T00:00:00Z,613,2,6,66,1,F-Si Black Inc.,Mountain , Cross Country Race , Carbon,11190,Louisville Race Equipment,"Louisville, KY",Louisville, KY,11190,613
2012-10-12T00:00:00Z,613,3,6,23,1,Synapse Hi-Mod Disc Red,Road , Endurance Road , Carbon,7460,Louisville Race Equipment,"Louisville, KY",Louisville, KY,7460,613
2012-10-12T00:00:00Z,613,4,6,49,1,Jekyll Carbon 3,Mountain , Over Mountain , Carbon,3840,Louisville Race Equipment,"Louisville, KY",Louisville, KY,3840,613
2012-10-12T00:00:00Z,613,5,6,4,1,Supersix Evo Hi-Mod Dura Ace 2,Road , Elite Road , Carbon,5330,Louisville Race Equipment,"Louisville, KY",Louisville, KY,5330,613
2012-10-15T00:00:00Z,614,1,10,37,1,Synapse Claris,Road , Endurance Road , Aluminum,870,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,870,614
2012-10-15T00:00:00Z,614,2,10,86,1,Habit 4,Mountain , Trail , Aluminum,2880,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2880,614
2012-10-15T00:00:00Z,614,3,10,40,1,Slice Ultegra D12,Road , Triathalon , Carbon,3200,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,3200,614
2012-10-15T00:00:00Z,614,4,10,93,3,Trail 5,Mountain , Sport , Aluminum,815,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2445,614
2012-10-15T00:00:00Z,614,5,10,41,1,Slice Ultegra,Road , Triathalon , Carbon,2700,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2700,614
2012-10-15T00:00:00Z,614,6,10,14,1,CAAD Disc Ultegra,Road , Elite Road , Aluminum,2660,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2660,614
2012-10-15T00:00:00Z,614,7,10,89,1,Trail 1,Mountain , Sport , Aluminum,1520,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,1520,614
2012-10-15T00:00:00Z,614,8,10,45,1,SuperX 105,Road , Cyclocross , Carbon,1960,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,1960,614
2012-10-15T00:00:00Z,614,9,10,88,1,Habit 6,Mountain , Trail , Aluminum,1950,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,1950,614
2012-10-15T00:00:00Z,614,10,10,8,1,Supersix Evo Ultegra 4,Road , Elite Road , Carbon,2660,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2660,614
2012-10-15T00:00:00Z,614,11,10,95,1,Catalyst 2,Mountain , Sport , Aluminum,585,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,585,614
2012-10-15T00:00:00Z,614,12,10,61,1,Scalpel-Si 5,Mountain , Cross Country Race , Aluminum,3200,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,3200,614
2012-10-15T00:00:00Z,614,13,10,65,1,Scalpel 29 4,Mountain , Cross Country Race , Aluminum,3200,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,3200,614
2012-10-15T00:00:00Z,614,14,10,91,1,Trail 3,Mountain , Sport , Aluminum,1080,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,1080,614
2012-10-15T00:00:00Z,614,15,10,48,1,Jekyll Carbon 2,Mountain , Over Mountain , Carbon,6070,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,6070,614
2012-10-15T00:00:00Z,614,16,10,64,1,Scalpel 29 Carbon 3,Mountain , Cross Country Race , Carbon,4260,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,4260,614
2012-10-15T00:00:00Z,614,17,10,59,1,Scalpel-Si Carbon 3,Mountain , Cross Country Race , Carbon,5330,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,5330,614
2012-10-15T00:00:00Z,614,18,10,67,1,F-Si Hi-Mod Team,Mountain , Cross Country Race , Carbon,9060,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,9060,614
2012-10-16T00:00:00Z,615,1,10,29,1,Synapse Carbon Ultegra 4,Road , Endurance Road , Carbon,2660,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2660,615
2012-10-16T00:00:00Z,615,2,10,84,1,Habit Carbon SE,Mountain , Trail , Carbon,4480,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,4480,615
2012-10-16T00:00:00Z,615,3,10,96,1,Catalyst 3,Mountain , Sport , Aluminum,480,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,480,615
2012-10-16T00:00:00Z,615,4,10,73,1,F-Si 3,Mountain , Cross Country Race , Aluminum,1840,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,1840,615
2012-10-16T00:00:00Z,615,5,10,59,1,Scalpel-Si Carbon 3,Mountain , Cross Country Race , Carbon,5330,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,5330,615
2012-10-16T00:00:00Z,615,6,10,15,1,CAAD12 Ultegra,Road , Elite Road , Aluminum,2240,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2240,615
2012-10-16T00:00:00Z,615,7,10,95,1,Catalyst 2,Mountain , Sport , Aluminum,585,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,585,615
2012-10-18T00:00:00Z,616,1,8,43,1,SuperX Hi-Mod CX1,Road , Cyclocross , Carbon,3500,Denver Bike Shop,"Denver, CO",Denver, CO,3500,616
2012-10-18T00:00:00Z,616,2,8,41,1,Slice Ultegra,Road , Triathalon , Carbon,2700,Denver Bike Shop,"Denver, CO",Denver, CO,2700,616
2012-10-18T00:00:00Z,616,3,8,30,1,Synapse Carbon Disc 105,Road , Endurance Road , Carbon,2660,Denver Bike Shop,"Denver, CO",Denver, CO,2660,616
2012-10-18T00:00:00Z,617,1,29,43,1,SuperX Hi-Mod CX1,Road , Cyclocross , Carbon,3500,Indianapolis Velocipedes,"Indianapolis, IN",Indianapolis, IN,3500,617
2012-10-19T00:00:00Z,618,1,20,77,1,Beast of the East 2,Mountain , Trail , Aluminum,2130,Portland Bi-peds,"Portland, OR",Portland, OR,2130,618
2012-10-19T00:00:00Z,618,2,20,52,1,Trigger Carbon 2,Mountain , Over Mountain , Carbon,5970,Portland Bi-peds,"Portland, OR",Portland, OR,5970,618
2012-10-22T00:00:00Z,619,1,16,70,1,F-Si Carbon 4,Mountain , Cross Country Race , Carbon,2880,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,2880,619
2012-10-22T00:00:00Z,619,2,16,75,1,Fat CAAD2,Mountain , Fat Bike , Aluminum,2130,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,2130,619
2012-10-22T00:00:00Z,619,3,16,56,1,Scalpel-Si Race,Mountain , Cross Country Race , Carbon,9060,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,9060,619
2012-10-22T00:00:00Z,619,4,16,36,1,Synapse Sora,Road , Endurance Road , Aluminum,1030,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,1030,619
2012-10-22T00:00:00Z,619,5,16,95,1,Catalyst 2,Mountain , Sport , Aluminum,585,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,585,619
2012-10-22T00:00:00Z,619,6,16,42,1,Slice 105,Road , Triathalon , Carbon,1950,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,1950,619
2012-10-22T00:00:00Z,619,7,16,7,1,Supersix Evo Ultegra 3,Road , Elite Road , Carbon,3200,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,3200,619
2012-10-22T00:00:00Z,619,8,16,16,1,CAAD12 Disc 105,Road , Elite Road , Aluminum,1950,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,1950,619
2012-10-22T00:00:00Z,619,9,16,92,1,Trail 4,Mountain , Sport , Aluminum,980,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,980,619
2012-10-23T00:00:00Z,620,1,22,46,1,SuperX Rival CX1,Road , Cyclocross , Carbon,1750,Ann Arbor Speed,"Ann Arbor, MI",Ann Arbor, MI,1750,620
2012-10-23T00:00:00Z,620,2,22,10,2,Supersix Evo Tiagra,Road , Elite Road , Carbon,1840,Ann Arbor Speed,"Ann Arbor, MI",Ann Arbor, MI,3680,620
2012-10-23T00:00:00Z,621,1,25,79,1,Bad Habit 1,Mountain , Trail , Aluminum,3200,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,3200,621
2012-10-23T00:00:00Z,621,2,25,15,1,CAAD12 Ultegra,Road , Elite Road , Aluminum,2240,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,2240,621
2012-10-23T00:00:00Z,621,3,25,35,1,Synapse Disc Tiagra,Road , Endurance Road , Aluminum,1250,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,1250,621
2012-10-23T00:00:00Z,621,4,25,33,8,Synapse Disc Adventure,Road , Endurance Road , Aluminum,2130,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,17040,621
2012-10-23T00:00:00Z,621,5,25,72,2,F-Si 2,Mountain , Cross Country Race , Aluminum,2060,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,4120,621
2012-10-23T00:00:00Z,621,6,25,14,1,CAAD Disc Ultegra,Road , Elite Road , Aluminum,2660,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,2660,621
2012-10-23T00:00:00Z,621,7,25,41,1,Slice Ultegra,Road , Triathalon , Carbon,2700,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,2700,621
2012-10-23T00:00:00Z,621,8,25,34,1,Synapse Disc 105,Road , Endurance Road , Aluminum,1570,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,1570,621
2012-10-23T00:00:00Z,621,9,25,31,2,Synapse Carbon 105,Road , Endurance Road , Carbon,2240,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,4480,621
2012-10-23T00:00:00Z,621,10,25,67,1,F-Si Hi-Mod Team,Mountain , Cross Country Race , Carbon,9060,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,9060,621
2012-10-23T00:00:00Z,621,11,25,10,1,Supersix Evo Tiagra,Road , Elite Road , Carbon,1840,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,1840,621
2012-10-23T00:00:00Z,621,12,25,36,1,Synapse Sora,Road , Endurance Road , Aluminum,1030,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,1030,621
2012-10-23T00:00:00Z,621,13,25,13,1,CAAD12 Red,Road , Elite Road , Aluminum,3200,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,3200,621
2012-10-23T00:00:00Z,621,14,25,1,1,Supersix Evo Black Inc.,Road , Elite Road , Carbon,12790,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,12790,621
2012-10-23T00:00:00Z,622,1,16,91,1,Trail 3,Mountain , Sport , Aluminum,1080,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,1080,622
2012-10-23T00:00:00Z,622,2,16,76,1,Beast of the East 1,Mountain , Trail , Aluminum,2770,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,2770,622
2012-10-23T00:00:00Z,622,3,16,16,2,CAAD12 Disc 105,Road , Elite Road , Aluminum,1950,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,3900,622
2012-10-23T00:00:00Z,622,4,16,37,1,Synapse Claris,Road , Endurance Road , Aluminum,870,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,870,622
2012-10-23T00:00:00Z,622,5,16,45,1,SuperX 105,Road , Cyclocross , Carbon,1960,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,1960,622
2012-10-23T00:00:00Z,622,6,16,72,2,F-Si 2,Mountain , Cross Country Race , Aluminum,2060,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,4120,622
2012-10-23T00:00:00Z,622,7,16,29,1,Synapse Carbon Ultegra 4,Road , Endurance Road , Carbon,2660,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,2660,622
2012-10-23T00:00:00Z,622,8,16,20,1,CAAD8 Sora,Road , Elite Road , Aluminum,1030,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,1030,622
2012-10-23T00:00:00Z,622,9,16,42,1,Slice 105,Road , Triathalon , Carbon,1950,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,1950,622
2012-10-23T00:00:00Z,622,10,16,13,1,CAAD12 Red,Road , Elite Road , Aluminum,3200,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,3200,622
2012-10-23T00:00:00Z,622,11,16,55,1,Scalpel-Si Black Inc.,Mountain , Cross Country Race , Carbon,12790,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,12790,622
2012-10-23T00:00:00Z,622,12,16,9,1,Supersix Evo 105,Road , Elite Road , Carbon,2240,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,2240,622
2012-10-23T00:00:00Z,623,1,16,13,1,CAAD12 Red,Road , Elite Road , Aluminum,3200,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,3200,623
2012-10-24T00:00:00Z,624,1,7,72,1,F-Si 2,Mountain , Cross Country Race , Aluminum,2060,Nashville Cruisers,"Nashville, TN",Nashville, TN,2060,624
2012-10-24T00:00:00Z,624,2,7,16,1,CAAD12 Disc 105,Road , Elite Road , Aluminum,1950,Nashville Cruisers,"Nashville, TN",Nashville, TN,1950,624
2012-10-24T00:00:00Z,624,3,7,34,1,Synapse Disc 105,Road , Endurance Road , Aluminum,1570,Nashville Cruisers,"Nashville, TN",Nashville, TN,1570,624
2012-10-31T00:00:00Z,625,1,10,77,1,Beast of the East 2,Mountain , Trail , Aluminum,2130,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2130,625
2012-10-31T00:00:00Z,625,2,10,58,1,Scalpel-Si Carbon 2,Mountain , Cross Country Race , Carbon,6390,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,6390,625
2012-11-06T00:00:00Z,626,1,28,31,1,Synapse Carbon 105,Road , Endurance Road , Carbon,2240,Wichita Speed,"Wichita, KS",Wichita, KS,2240,626
2012-11-06T00:00:00Z,626,2,28,22,2,Synapse Hi-Mod Disc Black Inc.,Road , Endurance Road , Carbon,9590,Wichita Speed,"Wichita, KS",Wichita, KS,19180,626
2012-11-06T00:00:00Z,626,3,28,30,1,Synapse Carbon Disc 105,Road , Endurance Road , Carbon,2660,Wichita Speed,"Wichita, KS",Wichita, KS,2660,626
2012-11-06T00:00:00Z,626,4,28,84,3,Habit Carbon SE,Mountain , Trail , Carbon,4480,Wichita Speed,"Wichita, KS",Wichita, KS,13440,626
2012-11-06T00:00:00Z,626,5,28,9,1,Supersix Evo 105,Road , Elite Road , Carbon,2240,Wichita Speed,"Wichita, KS",Wichita, KS,2240,626
2012-11-06T00:00:00Z,626,6,28,54,4,Trigger Carbon 4,Mountain , Over Mountain , Carbon,3200,Wichita Speed,"Wichita, KS",Wichita, KS,12800,626
2012-11-06T00:00:00Z,626,7,28,13,1,CAAD12 Red,Road , Elite Road , Aluminum,3200,Wichita Speed,"Wichita, KS",Wichita, KS,3200,626
2012-11-06T00:00:00Z,626,8,28,23,2,Synapse Hi-Mod Disc Red,Road , Endurance Road , Carbon,7460,Wichita Speed,"Wichita, KS",Wichita, KS,14920,626
2012-11-06T00:00:00Z,626,9,28,45,1,SuperX 105,Road , Cyclocross , Carbon,1960,Wichita Speed,"Wichita, KS",Wichita, KS,1960,626
2012-11-06T00:00:00Z,626,10,28,7,1,Supersix Evo Ultegra 3,Road , Elite Road , Carbon,3200,Wichita Speed,"Wichita, KS",Wichita, KS,3200,626
2012-11-06T00:00:00Z,626,11,28,79,1,Bad Habit 1,Mountain , Trail , Aluminum,3200,Wichita Speed,"Wichita, KS",Wichita, KS,3200,626
2012-11-06T00:00:00Z,626,12,28,51,1,Trigger Carbon 1,Mountain , Over Mountain , Carbon,8200,Wichita Speed,"Wichita, KS",Wichita, KS,8200,626
2012-11-06T00:00:00Z,626,13,28,39,1,Slice Hi-Mod Dura Ace D12,Road , Triathalon , Carbon,4500,Wichita Speed,"Wichita, KS",Wichita, KS,4500,626
2012-11-06T00:00:00Z,626,14,28,4,1,Supersix Evo Hi-Mod Dura Ace 2,Road , Elite Road , Carbon,5330,Wichita Speed,"Wichita, KS",Wichita, KS,5330,626
2012-11-06T00:00:00Z,626,15,28,3,1,Supersix Evo Hi-Mod Dura Ace 1,Road , Elite Road , Carbon,7990,Wichita Speed,"Wichita, KS",Wichita, KS,7990,626
2012-11-06T00:00:00Z,626,16,28,38,1,Slice Hi-Mod Black Inc.,Road , Triathalon , Carbon,7000,Wichita Speed,"Wichita, KS",Wichita, KS,7000,626
2012-11-06T00:00:00Z,626,17,28,83,1,Habit Carbon 2,Mountain , Trail , Carbon,5330,Wichita Speed,"Wichita, KS",Wichita, KS,5330,626
2012-11-06T00:00:00Z,626,18,28,1,1,Supersix Evo Black Inc.,Road , Elite Road , Carbon,12790,Wichita Speed,"Wichita, KS",Wichita, KS,12790,626
2012-11-06T00:00:00Z,626,19,28,6,1,Supersix Evo Red,Road , Elite Road , Carbon,3940,Wichita Speed,"Wichita, KS",Wichita, KS,3940,626
2012-11-06T00:00:00Z,626,20,28,48,1,Jekyll Carbon 2,Mountain , Over Mountain , Carbon,6070,Wichita Speed,"Wichita, KS",Wichita, KS,6070,626
2012-11-06T00:00:00Z,627,1,17,12,1,CAAD12 Disc Dura Ace,Road , Elite Road , Aluminum,4260,Las Vegas Cycles,"Las Vegas, NV",Las Vegas, NV,4260,627
2012-11-06T00:00:00Z,627,2,17,22,2,Synapse Hi-Mod Disc Black Inc.,Road , Endurance Road , Carbon,9590,Las Vegas Cycles,"Las Vegas, NV",Las Vegas, NV,19180,627
2012-11-06T00:00:00Z,627,3,17,2,1,Supersix Evo Hi-Mod Team,Road , Elite Road , Carbon,10660,Las Vegas Cycles,"Las Vegas, NV",Las Vegas, NV,10660,627
2012-11-06T00:00:00Z,628,1,20,75,1,Fat CAAD2,Mountain , Fat Bike , Aluminum,2130,Portland Bi-peds,"Portland, OR",Portland, OR,2130,628
2012-11-06T00:00:00Z,628,2,20,28,1,Synapse Carbon Ultegra 3,Road , Endurance Road , Carbon,3200,Portland Bi-peds,"Portland, OR",Portland, OR,3200,628
2012-11-06T00:00:00Z,628,3,20,47,3,Jekyll Carbon 1,Mountain , Over Mountain , Carbon,7990,Portland Bi-peds,"Portland, OR",Portland, OR,23970,628
2012-11-06T00:00:00Z,628,4,20,2,1,Supersix Evo Hi-Mod Team,Road , Elite Road , Carbon,10660,Portland Bi-peds,"Portland, OR",Portland, OR,10660,628
2012-11-06T00:00:00Z,628,5,20,70,1,F-Si Carbon 4,Mountain , Cross Country Race , Carbon,2880,Portland Bi-peds,"Portland, OR",Portland, OR,2880,628
2012-11-06T00:00:00Z,628,6,20,78,1,Beast of the East 3,Mountain , Trail , Aluminum,1620,Portland Bi-peds,"Portland, OR",Portland, OR,1620,628
2012-11-06T00:00:00Z,628,7,20,16,1,CAAD12 Disc 105,Road , Elite Road , Aluminum,1950,Portland Bi-peds,"Portland, OR",Portland, OR,1950,628
2012-11-06T00:00:00Z,628,8,20,17,1,CAAD12 105,Road , Elite Road , Aluminum,1680,Portland Bi-peds,"Portland, OR",Portland, OR,1680,628
2012-11-06T00:00:00Z,628,9,20,41,1,Slice Ultegra,Road , Triathalon , Carbon,2700,Portland Bi-peds,"Portland, OR",Portland, OR,2700,628
2012-11-06T00:00:00Z,628,10,20,67,1,F-Si Hi-Mod Team,Mountain , Cross Country Race , Carbon,9060,Portland Bi-peds,"Portland, OR",Portland, OR,9060,628
2012-11-06T00:00:00Z,628,11,20,72,1,F-Si 2,Mountain , Cross Country Race , Aluminum,2060,Portland Bi-peds,"Portland, OR",Portland, OR,2060,628
2012-11-06T00:00:00Z,628,12,20,10,1,Supersix Evo Tiagra,Road , Elite Road , Carbon,1840,Portland Bi-peds,"Portland, OR",Portland, OR,1840,628
2012-11-06T00:00:00Z,628,13,20,85,1,Habit Carbon 3,Mountain , Trail , Carbon,3730,Portland Bi-peds,"Portland, OR",Portland, OR,3730,628
2012-11-06T00:00:00Z,628,14,20,40,3,Slice Ultegra D12,Road , Triathalon , Carbon,3200,Portland Bi-peds,"Portland, OR",Portland, OR,9600,628
2012-11-06T00:00:00Z,628,15,20,94,1,Catalyst 1,Mountain , Sport , Aluminum,705,Portland Bi-peds,"Portland, OR",Portland, OR,705,628
2012-11-06T00:00:00Z,628,16,20,66,1,F-Si Black Inc.,Mountain , Cross Country Race , Carbon,11190,Portland Bi-peds,"Portland, OR",Portland, OR,11190,628
2012-11-08T00:00:00Z,629,1,1,62,2,Scalpel 29 Carbon Race,Mountain , Cross Country Race , Carbon,6390,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,12780,629
2012-11-08T00:00:00Z,629,2,1,67,1,F-Si Hi-Mod Team,Mountain , Cross Country Race , Carbon,9060,Pittsburgh Mountain Machines,"Pittsburgh, PA",Pittsburgh, PA,9060,629
2012-11-12T00:00:00Z,630,1,25,61,1,Scalpel-Si 5,Mountain , Cross Country Race , Aluminum,3200,New Orleans Velocipedes,"New Orleans, LA",New Orleans, LA,3200,630
2012-11-12T00:00:00Z,631,1,10,73,2,F-Si 3,Mountain , Cross Country Race , Aluminum,1840,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,3680,631
2012-11-12T00:00:00Z,631,2,10,62,1,Scalpel 29 Carbon Race,Mountain , Cross Country Race , Carbon,6390,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,6390,631
2012-11-12T00:00:00Z,631,3,10,43,1,SuperX Hi-Mod CX1,Road , Cyclocross , Carbon,3500,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,3500,631
2012-11-12T00:00:00Z,631,4,10,67,1,F-Si Hi-Mod Team,Mountain , Cross Country Race , Carbon,9060,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,9060,631
2012-11-12T00:00:00Z,631,5,10,34,1,Synapse Disc 105,Road , Endurance Road , Aluminum,1570,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,1570,631
2012-11-12T00:00:00Z,631,6,10,76,1,Beast of the East 1,Mountain , Trail , Aluminum,2770,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2770,631
2012-11-12T00:00:00Z,631,7,10,30,1,Synapse Carbon Disc 105,Road , Endurance Road , Carbon,2660,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2660,631
2012-11-13T00:00:00Z,632,1,8,44,1,SuperX Ultegra,Road , Cyclocross , Carbon,2450,Denver Bike Shop,"Denver, CO",Denver, CO,2450,632
2012-11-13T00:00:00Z,632,2,8,50,1,Jekyll Carbon 4,Mountain , Over Mountain , Carbon,3200,Denver Bike Shop,"Denver, CO",Denver, CO,3200,632
2012-11-13T00:00:00Z,632,3,8,94,1,Catalyst 1,Mountain , Sport , Aluminum,705,Denver Bike Shop,"Denver, CO",Denver, CO,705,632
2012-11-13T00:00:00Z,632,4,8,68,1,F-Si Hi-Mod 1,Mountain , Cross Country Race , Carbon,6390,Denver Bike Shop,"Denver, CO",Denver, CO,6390,632
2012-11-13T00:00:00Z,632,5,8,93,1,Trail 5,Mountain , Sport , Aluminum,815,Denver Bike Shop,"Denver, CO",Denver, CO,815,632
2012-11-13T00:00:00Z,632,6,8,31,2,Synapse Carbon 105,Road , Endurance Road , Carbon,2240,Denver Bike Shop,"Denver, CO",Denver, CO,4480,632
2012-11-13T00:00:00Z,632,7,8,72,1,F-Si 2,Mountain , Cross Country Race , Aluminum,2060,Denver Bike Shop,"Denver, CO",Denver, CO,2060,632
2012-11-13T00:00:00Z,632,8,8,35,1,Synapse Disc Tiagra,Road , Endurance Road , Aluminum,1250,Denver Bike Shop,"Denver, CO",Denver, CO,1250,632
2012-11-13T00:00:00Z,633,1,13,77,1,Beast of the East 2,Mountain , Trail , Aluminum,2130,Oklahoma City Race Equipment,"Oklahoma City, OK",Oklahoma City, OK,2130,633
2012-11-13T00:00:00Z,633,2,13,45,1,SuperX 105,Road , Cyclocross , Carbon,1960,Oklahoma City Race Equipment,"Oklahoma City, OK",Oklahoma City, OK,1960,633
2012-11-13T00:00:00Z,634,1,8,75,1,Fat CAAD2,Mountain , Fat Bike , Aluminum,2130,Denver Bike Shop,"Denver, CO",Denver, CO,2130,634
2012-11-14T00:00:00Z,635,1,27,96,1,Catalyst 3,Mountain , Sport , Aluminum,480,San Antonio Bike Shop,"San Antonio, TX",San Antonio, TX,480,635
2012-11-14T00:00:00Z,635,2,27,8,1,Supersix Evo Ultegra 4,Road , Elite Road , Carbon,2660,San Antonio Bike Shop,"San Antonio, TX",San Antonio, TX,2660,635
2012-11-15T00:00:00Z,636,1,16,77,2,Beast of the East 2,Mountain , Trail , Aluminum,2130,Phoenix Bi-peds,"Phoenix, AZ",Phoenix, AZ,4260,636
2012-11-15T00:00:00Z,637,1,2,59,3,Scalpel-Si Carbon 3,Mountain , Cross Country Race , Carbon,5330,Ithaca Mountain Climbers,"Ithaca, NY",Ithaca, NY,15990,637
2012-11-16T00:00:00Z,638,1,10,53,1,Trigger Carbon 3,Mountain , Over Mountain , Carbon,3730,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,3730,638
2012-11-16T00:00:00Z,638,2,10,80,1,Bad Habit 2,Mountain , Trail , Aluminum,2660,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2660,638
2012-11-16T00:00:00Z,638,3,10,16,1,CAAD12 Disc 105,Road , Elite Road , Aluminum,1950,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,1950,638
2012-11-16T00:00:00Z,638,4,10,67,1,F-Si Hi-Mod Team,Mountain , Cross Country Race , Carbon,9060,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,9060,638
2012-11-16T00:00:00Z,638,5,10,66,1,F-Si Black Inc.,Mountain , Cross Country Race , Carbon,11190,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,11190,638
2012-11-16T00:00:00Z,638,6,10,35,1,Synapse Disc Tiagra,Road , Endurance Road , Aluminum,1250,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,1250,638
2012-11-16T00:00:00Z,638,7,10,82,1,Habit Carbon 1,Mountain , Trail , Carbon,7460,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,7460,638
2012-11-16T00:00:00Z,638,8,10,21,1,CAAD8 Claris,Road , Elite Road , Aluminum,815,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,815,638
2012-11-16T00:00:00Z,638,9,10,63,2,Scalpel 29 Carbon 2,Mountain , Cross Country Race , Carbon,5330,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,10660,638
2012-11-16T00:00:00Z,638,10,10,8,1,Supersix Evo Ultegra 4,Road , Elite Road , Carbon,2660,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2660,638
2012-11-16T00:00:00Z,638,11,10,75,1,Fat CAAD2,Mountain , Fat Bike , Aluminum,2130,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,2130,638
2012-11-16T00:00:00Z,638,12,10,51,2,Trigger Carbon 1,Mountain , Over Mountain , Carbon,8200,Kansas City 29ers,"Kansas City, KS",Kansas City, KS,16400,638
